Date,Total Yield [kWh],GridDurationHours,MaintDurationHours,DelREMO,Max,Min,Temp,Prcp,Cloud Cover,Conditions
2020-10-26,195.2,0.0,0.0,0.1683333333333333,32.1,16.4,23.6,0.0,8.2,Clear
2020-10-27,272.09,0.0077777777777777,0.0,0.0838888888888888,31.6,16.1,22.9,0.0,0.0,Clear
2020-10-28,259.41,0.0019444444444444,0.0,0.0841666666666666,31.9,14.1,22.3,0.0,0.0,Clear
2020-10-29,222.09,0.0,0.0,0.0841666666666666,31.6,13.4,21.3,0.0,0.0,Clear
2020-10-30,221.09,0.0019444444444444,0.0,2.158055555555556,30.3,13.4,21.0,0.0,0.0,Clear
2020-10-31,259.0,0.0038888888888888,0.0,2.440555555555556,32.1,14.5,22.1,0.0,5.5,Clear
2020-11-01,233.61,0.0,0.0,0.0,31.1,14.2,21.7,0.0,0.0,Clear
2020-11-02,227.7,0.0,0.0,0.0,29.6,13.1,18.7,0.0,0.0,Clear
2020-11-03,203.39,0.0022222222222222,0.0,0.0,28.6,12.4,18.8,0.0,0.0,Clear
2020-11-04,197.11,0.0,0.0,0.0,29.0,13.7,19.9,0.0,0.0,Clear
2020-11-05,229.8,0.0,0.0,0.0,31.0,13.1,20.6,0.0,0.0,Clear
2020-11-06,236.39,0.0,0.0,0.0,31.0,12.7,20.9,0.0,0.0,Clear
2020-11-07,401.19,0.0,0.0,0.6794444444444444,30.0,13.7,20.0,0.0,0.0,Clear
2020-11-08,195.8,0.0,0.0,0.0,28.0,11.9,18.6,0.0,0.0,Clear
2020-11-09,214.7,0.0,0.0,0.0838888888888888,29.3,12.1,18.9,0.0,0.0,Clear
2020-11-10,241.91,0.0,0.0,0.0,29.1,12.1,18.9,0.0,1.7,Clear
2020-11-11,210.3,0.0,0.0,2.7647222222222223,28.3,12.1,18.7,0.0,0.0,Clear
2020-11-12,184.0,0.0,0.0,3.3374999999999995,28.0,12.7,18.7,0.0,0.6,Clear
2020-11-13,191.0,0.0,0.0,0.0838888888888888,27.8,12.2,18.2,0.0,0.0,Clear
2020-11-14,168.41,0.0,0.0,0.0,27.0,11.9,17.7,0.0,1.3,Clear
2020-11-15,146.3,0.0019444444444444,0.0,0.0841666666666666,25.9,14.6,19.4,1.64,58.5,"Rain, Partially cloudy"
2020-11-16,74.59,0.0,0.0,0.0841666666666666,22.1,15.1,18.0,41.77,63.3,"Rain, Partially cloudy"
2020-11-17,265.5,0.0,0.0,0.5891666666666666,24.3,12.7,17.7,0.0,0.1,Clear
2020-11-18,271.61,0.0,0.0,0.0,23.6,12.9,16.7,0.0,0.0,Clear
2020-11-19,227.3,0.0022222222222222,0.0,0.0,22.3,10.8,15.2,0.0,0.1,Clear
2020-11-20,273.2,0.0,0.0,2.6933333333333334,23.6,10.2,15.8,0.0,0.0,Clear
2020-11-21,302.3,0.0022222222222222,0.0,0.0,22.0,10.1,14.9,0.0,5.0,Clear
2020-11-22,243.39,0.0,0.0,0.0,23.0,9.8,15.1,0.0,42.0,Partially cloudy
2020-11-23,140.41,0.0,0.0,0.0,21.4,10.2,15.2,0.0,47.1,Partially cloudy
2020-11-24,116.0,0.0,0.0,0.0,21.8,12.7,16.0,0.0,58.9,Partially cloudy
2020-11-25,27.91,0.0,0.0,0.0,17.7,13.1,15.1,0.69,76.5,"Rain, Overcast"
2020-11-26,213.0,0.0,0.0,0.0,21.6,13.4,16.1,7.37,53.7,"Rain, Partially cloudy"
2020-11-27,288.69,0.0,0.0,0.0,25.0,11.1,16.6,0.0,0.0,Clear
2020-11-28,270.0,0.0,0.0,0.0,25.0,11.5,16.4,0.0,0.1,Clear
2020-11-29,227.41,0.0,0.0,0.0,23.6,9.4,15.0,0.0,9.1,Clear
2020-11-30,243.5,0.0,0.0,0.0,24.6,9.4,15.3,0.0,0.1,Clear
2020-12-01,227.7,0.0,0.0,0.0,24.0,10.4,15.7,0.0,0.0,Clear
2020-12-02,228.89,0.0,0.0,0.0,25.0,10.9,16.2,0.0,0.0,Clear
2020-12-03,207.61,0.0,0.0,0.0841666666666666,23.2,10.4,15.9,0.0,0.0,Clear
2020-12-04,161.89,0.0,0.0,0.0841666666666666,22.7,10.4,16.0,0.0,13.5,Clear
2020-12-05,153.7,0.0,0.0,0.0,23.7,14.0,17.8,0.0,25.7,Partially cloudy
2020-12-06,179.11,0.0,0.0,0.0841666666666666,23.7,15.0,18.0,0.0,0.8,Clear
2020-12-07,197.89,0.0,0.0,1.346666666666667,25.1,14.1,17.9,0.0,0.2,Clear
2020-12-08,214.61,0.0,0.0,0.0841666666666666,24.2,12.7,17.1,0.0,10.1,Clear
2020-12-09,200.3,0.0,0.0,0.0841666666666666,25.0,12.0,17.4,0.0,27.9,Partially cloudy
2020-12-10,213.2,0.0,0.0,0.0,25.1,13.1,17.8,0.0,0.4,Clear
2020-12-11,222.19,0.0,0.0,0.0,26.3,12.2,18.0,0.0,28.6,Partially cloudy
2020-12-12,183.41,0.0,0.0,0.0,21.2,13.7,16.9,17.64,62.9,"Rain, Partially cloudy"
2020-12-13,70.41,0.0,0.0,0.0,13.7,10.2,12.0,0.0,12.9,Clear
2020-12-14,37.5,0.0,0.0,0.0,12.7,9.7,11.1,0.0,0.8,Clear
2020-12-15,212.69,0.0,0.0,0.0,16.1,9.1,11.7,0.0,7.8,Clear
2020-12-16,131.31,0.0058333333333333,0.0,0.0,13.2,6.7,8.7,0.0,0.5,Clear
2020-12-17,201.3,0.0,0.0,0.0,14.3,6.1,9.2,0.0,6.6,Clear
2020-12-18,262.7,0.0,0.0,0.0,16.8,4.9,9.1,0.0,3.6,Clear
2020-12-19,162.59,0.0,0.0,3.0719444444444446,19.6,5.1,11.1,0.0,3.5,Clear
2020-12-20,250.8,0.0,0.0,0.0,20.9,5.9,12.0,0.0,11.5,Clear
2020-12-21,215.2,0.0,0.0,0.0,19.4,7.0,11.7,0.0,19.7,Clear
2020-12-22,201.8,0.0,0.0,0.0,20.2,4.7,11.3,0.0,0.7,Clear
2020-12-23,204.8,0.0066666666666666,0.0,0.0,21.1,5.9,11.7,0.0,0.0,Clear
2020-12-24,204.31,0.0,0.0,0.0,20.1,6.7,12.0,0.0,0.0,Clear
2020-12-25,196.5,0.0,0.0,0.0,19.1,5.0,10.8,0.0,11.3,Clear
2020-12-26,130.09,0.0,0.0,0.0,16.3,5.3,9.3,0.0,5.2,Clear
2020-12-27,153.59,0.0,0.0,4.319166666666667,17.7,4.5,10.2,5.04,27.1,"Rain, Partially cloudy"
2020-12-28,247.41,0.0019444444444444,0.0,0.0,15.6,4.9,9.3,12.5,9.5,Rain
2020-12-29,209.91,0.0,0.0,0.0,15.0,4.6,8.5,0.0,0.0,Clear
2020-12-30,97.8,0.0066666666666666,0.0,0.0,12.7,6.3,8.4,0.0,0.2,Clear
2020-12-31,137.8,0.0,0.0,0.0,14.7,5.5,8.7,0.0,18.1,Clear
2021-01-01,73.59,0.0,0.0,0.0841666666666666,9.8,5.4,7.1,0.0,0.2,Clear
2021-01-02,47.91,0.0,0.0,0.4211111111111111,13.2,8.3,10.9,4.1,37.7,"Rain, Partially cloudy"
2021-01-03,119.09,0.0,0.0,1.0958333333333337,19.7,11.2,15.2,9.8,32.8,"Rain, Partially cloudy"
2021-01-04,185.61,0.0,0.0,0.0,23.6,12.7,17.5,0.0,58.4,Partially cloudy
2021-01-05,37.59,0.0,0.0,0.1688888888888888,18.2,15.1,16.3,14.11,91.3,"Rain, Overcast"
2021-01-06,124.41,0.0066666666666666,0.0,0.0,20.7,14.1,16.7,8.79,61.9,"Rain, Partially cloudy"
2021-01-07,31.59,0.0,0.0,0.0,14.4,13.1,13.8,0.0,1.0,Clear
2021-01-08,195.91,0.0,0.0,0.7597222222222222,17.7,9.4,13.1,0.0,19.2,Clear
2021-01-09,146.5,0.0,0.0,2.6958333333333333,16.0,11.1,13.0,0.0,7.4,Clear
2021-01-10,192.0,0.0,0.0,0.1683333333333333,11.8,8.7,10.4,0.0,1.0,Clear
2021-01-11,177.5,0.0,0.0,0.0,15.6,7.9,10.5,0.0,0.3,Clear
2021-01-12,138.89,0.0,0.0,0.6752777777777779,13.0,7.1,9.5,0.0,0.1,Clear
2021-01-13,152.31,0.0,0.0,0.1683333333333333,15.0,7.0,9.9,0.0,3.8,Clear
2021-01-14,68.09,0.0,0.0,0.0852777777777777,11.7,5.8,8.6,0.0,10.3,Clear
2021-01-15,137.41,0.0022222222222222,0.0,0.0841666666666666,14.2,6.7,9.8,0.0,0.1,Clear
2021-01-16,49.59,0.0,0.0,0.5052777777777778,10.1,7.2,8.9,0.0,0.0,Clear
2021-01-17,171.8,0.0,0.0,0.0,15.9,8.2,11.5,0.0,0.8,Clear
2021-01-18,182.11,0.0,0.0,0.0,19.4,10.7,13.8,0.0,8.8,Clear
2021-01-19,221.39,0.0,0.0,1.9394444444444443,21.0,9.0,14.1,0.0,0.0,Clear
2021-01-20,234.2,0.0,0.0,0.2538888888888889,19.3,10.5,13.4,0.0,3.6,Clear
2021-01-21,260.2,0.0,0.0,0.59,20.0,8.7,12.6,0.0,0.0,Clear
2021-01-22,110.8,0.0,0.0,0.0,15.1,8.1,11.6,0.0,17.7,Clear
2021-01-23,188.91,0.0,0.0,0.0,18.7,10.5,14.2,0.7,14.6,Rain
2021-01-24,51.5,0.0,0.0,0.0,13.6,9.2,11.5,0.0,0.9,Clear
2021-01-25,220.69,0.0,0.0,0.0,17.0,9.4,12.6,0.0,0.0,Clear
2021-01-26,254.41,0.0,0.0,0.0841666666666666,19.8,5.6,11.5,0.0,0.0,Clear
2021-01-27,305.59,0.0,0.0,0.0844444444444444,20.8,7.7,13.0,0.0,0.0,Clear
2021-01-28,195.11,0.0,0.0,0.0,15.8,4.2,9.4,0.0,0.0,Clear
2021-01-29,239.2,0.0,0.0,0.0841666666666666,19.0,4.5,10.4,0.0,0.0,Clear
2021-01-30,277.69,0.0022222222222222,0.0,0.0,19.7,7.4,12.5,0.0,18.7,Clear
2021-01-31,251.7,0.0,0.0,8.097777777777777,21.1,6.6,12.5,0.0,3.0,Clear
2021-02-01,273.7,0.0,0.0,0.0,22.0,7.2,13.6,0.0,3.4,Clear
2021-02-02,105.2,0.0,0.0,0.0841666666666666,22.8,8.4,14.2,0.0,11.1,Clear
2021-02-03,221.3,0.0,0.0,0.0,22.1,12.4,16.3,0.0,37.1,Partially cloudy
2021-02-04,90.3,0.0,0.0,0.0,15.6,9.9,12.9,17.28,60.8,"Rain, Partially cloudy"
2021-02-05,303.2,0.0,0.0,0.0,19.9,5.9,12.8,6.0,1.9,Rain
2021-02-06,306.39,0.0,0.0,0.0,20.8,8.2,13.9,0.0,4.9,Clear
2021-02-07,220.31,0.0,0.0,0.0,21.8,10.1,14.9,0.0,0.0,Clear
2021-02-08,266.89,0.0,0.0,0.0,22.8,8.1,15.4,0.0,0.0,Clear
2021-02-09,197.61,0.0,0.0,0.0,21.2,10.2,14.8,0.0,9.6,Clear
2021-02-10,230.89,0.0,0.0,0.0,23.4,8.9,14.8,0.0,0.4,Clear
2021-02-11,214.7,0.0,0.0,0.0,10.4,10.4,10.4,0.0,0.0,Clear
2021-02-12,209.41,0.0,0.0,0.0,14.1,13.1,13.6,0.0,0.0,Clear
2021-02-13,258.89,0.0,0.0,0.0,22.1,15.1,18.1,0.0,11.3,Clear
2021-02-14,225.7,0.0,0.0,0.0,23.1,10.7,16.1,0.0,0.2,Clear
2021-02-15,230.8,0.0,0.0,0.0,25.1,12.1,18.5,0.0,35.7,Partially cloudy
2021-02-16,263.5,0.0,0.0,0.0844444444444444,27.1,9.7,18.3,0.6,16.0,Rain
2021-02-17,270.41,0.0,0.0,0.0,27.1,11.1,17.7,0.0,2.8,Clear
2021-02-18,260.59,0.0,0.0,0.0,27.1,10.6,18.1,0.0,4.4,Clear
2021-02-19,221.2,0.0,0.0,0.8427777777777777,25.1,11.4,18.2,0.0,0.0,Clear
2021-02-20,225.09,0.0,0.0,0.0,17.7,15.7,16.7,0.0,0.0,Clear
2021-02-21,277.81,0.0022222222222222,0.0,0.0844444444444444,25.7,13.1,18.5,0.0,0.0,Clear
2021-02-22,273.59,0.0,0.0,0.0,29.1,13.7,20.6,0.0,10.9,Clear
2021-02-23,292.8,0.0,0.0,0.0,29.1,14.7,21.0,0.0,50.2,Partially cloudy
2021-02-24,314.8,0.0022222222222222,0.0,0.0,33.1,13.1,22.7,0.0,8.9,Clear
2021-02-25,320.41,0.0,0.0,0.0,33.1,15.1,23.3,0.0,4.8,Clear
2021-02-26,313.59,0.0,0.0,0.0,32.6,15.0,23.0,0.5,17.6,Rain
2021-02-27,216.0,3.523888888888889,0.0,0.0,28.7,17.7,21.9,12.96,30.6,"Rain, Partially cloudy"
2021-02-28,368.5,0.0,0.0,0.0,26.8,12.8,19.0,0.0,3.7,Clear
2021-03-01,328.81,0.0019444444444444,0.0,0.0,26.3,13.2,19.1,0.0,4.8,Clear
2021-03-02,363.59,0.0,0.0,0.0847222222222222,26.2,14.4,19.8,0.0,0.0,Clear
2021-03-03,352.91,0.0,0.0,0.9269444444444446,28.8,13.8,20.8,0.0,0.0,Clear
2021-03-04,293.3,0.0019444444444444,0.0,0.0844444444444444,29.3,13.1,20.6,0.0,0.1,Clear
2021-03-05,340.2,0.0,0.0,0.0,29.1,15.4,21.3,0.0,0.0,Clear
2021-03-06,328.69,0.0,0.0,0.0841666666666666,29.0,15.1,21.7,0.0,17.0,Clear
2021-03-07,240.2,0.0,0.0,0.0,29.1,19.0,23.2,2.2,68.3,"Rain, Partially cloudy"
2021-03-08,288.5,0.0,0.0,0.0,29.1,18.4,23.3,5.0,21.1,Rain
2021-03-09,278.2,0.0,0.0,0.0,30.1,17.1,23.2,0.0,22.2,Clear
2021-03-10,226.8,0.0,0.0,0.0,30.6,19.2,23.1,0.0,31.3,Partially cloudy
2021-03-11,317.2,0.0,0.0,0.0,30.7,16.4,23.3,0.0,4.9,Clear
2021-03-12,138.09,0.0022222222222222,0.0,0.0,25.8,18.1,21.5,2.18,69.3,"Rain, Partially cloudy"
2021-03-13,285.91,0.0,0.0,0.0,27.7,14.9,21.2,0.0,45.6,Partially cloudy
2021-03-14,339.0,0.0,0.0,0.0,29.0,16.1,22.1,0.0,8.5,Clear
2021-03-15,287.09,0.0,0.0,0.0,29.4,17.1,23.0,0.0,44.4,Partially cloudy
2021-03-16,64.41,0.0,0.0,12.272222222222222,30.6,17.7,23.3,0.0,37.1,Partially cloudy
2021-03-17,314.8,0.0,0.0,0.0,34.1,17.1,24.5,0.0,33.8,Partially cloudy
2021-03-18,320.41,0.0,0.0,0.0,32.3,17.7,24.4,0.0,31.1,Partially cloudy
2021-03-19,307.89,0.0,0.0,0.0,31.2,17.9,24.4,0.0,26.7,Partially cloudy
2021-03-20,352.11,0.0,0.0,0.0,31.6,17.4,24.4,0.0,0.1,Clear
2021-03-21,269.89,0.0,0.0,6.54111111111111,30.1,17.1,23.1,0.0,52.1,Partially cloudy
2021-03-22,128.11,0.0044444444444444,0.0,0.0,30.0,19.2,23.7,14.17,83.4,"Rain, Overcast"
2021-03-23,71.39,0.0,0.0,2.397777777777778,26.7,17.1,21.1,3.06,75.7,"Rain, Overcast"
2021-03-24,351.0,0.0,0.0,0.0,32.1,14.1,23.8,0.0,24.6,Clear
2021-03-25,321.41,0.0,0.0,0.0,30.1,15.1,22.4,0.0,44.3,Partially cloudy
2021-03-26,370.3,0.0,0.0,0.0,32.1,15.1,23.7,0.0,7.6,Clear
2021-03-27,291.0,0.0022222222222222,0.0,0.0,33.1,16.1,25.3,0.0,2.1,Clear
2021-03-28,333.3,0.0,0.0,0.0,34.1,18.7,27.3,0.0,5.5,Clear
2021-03-29,312.2,0.0022222222222222,0.0,0.0,35.1,23.1,28.5,0.0,32.7,Partially cloudy
2021-03-30,325.3,0.0019444444444444,0.0,0.0,37.1,19.1,28.3,0.0,4.3,Clear
2021-03-31,202.7,0.0,0.0,0.1916666666666666,34.1,17.1,25.5,0.0,0.0,Clear
2021-04-01,100.7,0.0,0.0,0.0844444444444444,32.1,18.1,25.7,0.0,0.0,Clear
2021-04-02,132.7,0.0,0.0,0.0,32.1,14.1,23.5,0.0,0.0,Clear
2021-04-03,150.09,0.0,0.0,0.4211111111111111,34.1,13.7,24.5,0.0,0.0,Clear
2021-04-04,108.0,0.0,0.0,0.5505555555555556,36.1,15.5,26.1,0.0,30.3,Partially cloudy
2021-04-05,86.5,0.0,0.0,0.0847222222222222,36.1,19.2,27.1,0.0,57.0,Partially cloudy
2021-04-06,103.5,0.0,0.0,0.0841666666666666,34.0,20.4,26.8,2.91,68.9,"Rain, Partially cloudy"
2021-04-07,177.11,0.0,0.0,0.0,34.6,17.3,25.6,11.81,26.1,"Rain, Partially cloudy"
2021-04-08,103.89,0.0,0.0,0.0841666666666666,33.6,17.1,25.3,0.0,14.6,Clear
2021-04-09,147.8,0.0,0.0,0.1694444444444444,34.8,16.7,26.1,0.0,0.1,Clear
2021-04-10,133.61,0.0,0.0,7.241111111111111,36.6,17.9,27.0,0.0,0.1,Clear
2021-04-11,160.5,0.0,0.0,0.0841666666666666,38.0,18.5,28.2,0.0,3.6,Clear
2021-04-12,123.0,0.0,0.0,0.1683333333333333,37.3,21.8,28.5,0.0,18.7,Clear
2021-04-13,169.8,0.0,0.0,0.59,38.3,20.7,29.3,0.0,39.7,Partially cloudy
2021-04-14,186.0,0.0,0.0,10.502222222222224,39.3,22.1,30.7,0.0,50.6,Partially cloudy
2021-04-15,156.8,0.0,0.0,8.013055555555555,37.8,22.7,29.8,0.0,65.8,Partially cloudy
2021-04-16,158.2,0.0,0.0,5.767222222222222,37.3,20.4,27.7,0.0,69.3,Partially cloudy
2021-04-17,116.91,0.0,0.0,6.922222222222223,31.1,21.1,25.4,4.0,57.3,"Rain, Partially cloudy"
2021-04-18,183.39,0.0,0.0,0.2527777777777777,35.3,17.8,29.5,0.0,34.4,Partially cloudy
2021-04-19,215.11,0.0,0.0,3.1197222222222223,36.8,19.7,26.8,0.0,27.1,Partially cloudy
2021-04-20,86.59,0.0,0.0,0.1683333333333333,28.1,20.3,23.6,0.7,81.9,"Rain, Overcast"
2021-04-21,343.09,0.0,0.0,1.1794444444444443,30.0,17.7,23.5,9.57,56.4,"Rain, Partially cloudy"
2021-04-22,317.61,0.0044444444444444,0.0,3.118888888888889,30.0,17.9,24.3,0.0,42.3,Partially cloudy
2021-04-23,164.5,0.0,0.0,6.174166666666666,26.6,17.7,21.0,13.22,42.0,"Rain, Partially cloudy"
2021-04-24,165.59,0.0,0.0,0.6752777777777779,33.0,15.9,24.6,0.0,0.1,Clear
2021-04-25,389.7,0.0,0.0,8.816111111111113,37.0,18.5,27.1,0.0,0.0,Clear
2021-04-26,374.3,0.0,0.0,0.0847222222222222,38.3,18.9,29.0,0.0,0.0,Clear
2021-04-27,343.41,0.0,0.0,2.6983333333333337,39.8,22.1,31.0,0.0,0.0,Clear
2021-04-28,256.0,0.0,0.0,0.0,41.1,23.1,32.1,0.0,25.6,Partially cloudy
2021-04-29,219.0,0.0019444444444444,0.0,0.4222222222222222,39.8,24.7,30.8,6.0,40.0,"Rain, Partially cloudy"
2021-04-30,294.8,0.0,0.0,1.6011111111111112,39.8,23.1,31.3,0.0,17.3,Clear
2021-05-01,284.5,0.0,0.0,11.890277777777778,38.9,24.7,31.9,0.0,59.0,Partially cloudy
2021-05-02,222.8,0.0,0.0,5.898611111111111,37.6,24.6,31.0,0.0,54.2,Partially cloudy
2021-05-03,279.5,0.0,0.0,7.228611111111111,36.8,24.4,31.0,0.6,29.7,"Rain, Partially cloudy"
2021-05-04,226.7,0.0,0.0,3.569166666666667,38.6,25.7,29.7,6.16,55.1,"Rain, Partially cloudy"
2021-05-05,290.91,0.0,0.0,0.3366666666666666,36.1,24.6,30.2,3.0,27.2,"Rain, Partially cloudy"
2021-05-06,237.3,0.0,0.0,2.553611111111111,35.4,21.1,27.9,10.91,52.4,"Rain, Partially cloudy"
2021-05-07,304.3,0.0044444444444444,0.0,0.5908333333333333,33.9,20.0,26.3,12.39,35.4,"Rain, Partially cloudy"
2021-05-08,313.7,0.0,0.0,0.0,36.3,21.7,29.4,0.0,23.0,Clear
2021-05-09,292.2,0.0022222222222222,0.0,0.0,36.4,24.1,29.6,11.3,32.8,"Rain, Partially cloudy"
2021-05-10,207.39,0.0022222222222222,0.0,0.0841666666666666,32.0,22.7,26.7,1.59,40.9,"Rain, Partially cloudy"
2021-05-11,269.5,0.0,0.0,0.0,34.9,24.1,28.2,0.6,41.8,"Rain, Partially cloudy"
2021-05-12,262.7,0.0,0.0,0.0,28.6,21.7,25.2,15.91,50.2,"Rain, Partially cloudy"
2021-05-13,181.09,0.0,0.0,0.0,28.4,22.6,24.9,4.0,73.2,"Rain, Partially cloudy"
2021-05-14,350.0,0.0019444444444444,0.0,0.0,34.4,19.1,27.4,0.0,12.1,Clear
2021-05-15,222.81,0.0,0.0,0.0,33.9,22.4,28.3,0.0,43.7,Partially cloudy
2021-05-16,343.5,0.0,0.0,0.0,37.7,22.8,30.3,0.0,1.8,Clear
2021-05-17,348.39,0.0,0.0,0.2533333333333333,40.8,24.2,32.7,0.0,12.5,Clear
2021-05-18,141.91,0.0,0.0,0.0,31.6,26.4,29.0,0.0,86.9,Overcast
2021-05-19,89.59,0.0,0.0,0.6744444444444445,27.0,23.0,25.3,13.2,99.8,"Rain, Overcast"
2021-05-20,322.11,0.0,0.0,0.4211111111111111,33.3,22.2,28.0,10.9,44.6,"Rain, Partially cloudy"
2021-05-21,360.59,0.0,0.0,4.772222222222222,30.8,19.9,26.5,11.05,28.9,"Rain, Partially cloudy"
2021-05-22,369.5,0.0063888888888888,0.0,0.0,36.4,23.7,29.9,0.0,31.5,Partially cloudy
2021-05-23,190.7,0.0,0.0,0.0,31.8,23.4,28.0,0.0,58.2,Partially cloudy
2021-05-24,387.8,0.0,0.0,0.0,36.4,20.5,29.7,0.0,0.2,Clear
2021-05-25,382.09,0.0022222222222222,0.0,1.468611111111111,39.1,23.4,31.7,0.0,0.0,Clear
2021-05-26,360.61,0.0,0.0,0.0,40.0,23.1,32.1,0.0,0.0,Clear
2021-05-27,343.09,0.0,0.0,0.0,41.6,22.9,32.8,0.0,0.0,Clear
2021-05-28,338.41,0.0038888888888888,0.0,0.5055555555555555,39.5,27.4,32.9,0.0,0.2,Clear
2021-05-29,317.39,0.0,0.0,0.0,36.6,20.7,31.0,12.86,13.0,Rain
2021-05-30,0.0,0.0,13.97888888888889,0.3366666666666666,34.1,23.1,28.9,9.85,2.6,Rain
2021-05-31,0.0,0.0,13.768055555555556,0.0,39.0,22.0,31.3,27.85,33.7,"Rain, Partially cloudy"
